id,sf_participant,region,gender,age,edu,status,hh_mem,agri_long,irriga,loan,Non-Farm Act,other_inc,agri Org_mem,Year,crop1,land_crop1_in,price_crop1_in,Tot_Yield_crop1,Avg_Prod_Crop1,ProductivityCrop1_Ch,Land_Proportion_Crop1,Weight_ProduCrop1_Ch,crop2,land_crop2,price_crop2,Tot_Yield_crop2,Avg_Prod_Crop2,ProductivityCrop2_Ch,Land_Proportion_Crop2,Weight_ProduCrop2_Ch,crop3,round_crop3,land_crop3,Tot_Yield_crop3,price_crop3,Avg_Prod_Crop3,ProductivityCrop3_Ch,Land_Proportion_Crop3,Weight_ProduCrop3_Ch,Produtivity_Ch(All),Ave_ProdRisk,Ave_InputRisk,Ave_MktRisk,Ave_InfRisk,Ave_FinRisk,Overview_Risk,gov_support,29.agri_learning_chan,31.agri_tech_adapt,31.1Adapt_tech_prod,31.2farm_manag,31.3agri_entrep,31.4val_added,Avg_ProdManage,Avg_InputManage,Avg_Tech,Avg_Ana&Plan,Avg_Mkting,Avg_Network,All_Skill,Ch_ProdManage,Ch_InputManage,Ch_Tech,Ch_Ana&Plan,Ch_Mkting,Ch_Network,Ch_Skill
916,0,3,1,62,1,2,3,50,0,0,1,180000,0,1,1,12,9.8,6700,558.33,0.07,1,0.07,,,,,,,0,0,,,,,,,,0,0,0.07457899,1.5,2.333333333,1.666666667,1,2,1.7,1,5,,,,,,3.4,3.33,3.25,3,2.33,3,3.05,0,1,0.5,1,1,1.25,0.791666667
916,0,3,1,62,1,2,3,50,0,0,1,180000,0,0,1,12,10,6235,519.58,-0.39,1,-0.39,,,,,,,0,0,,,,,,,,0,0,,1.5,2.333333333,1.666666667,1,2,1.7,1,5,,,,,,3.4,2.33,2.75,2,1.33,1.75,2.26,-0.6,-2,-1,-1.8,-1.666666667,-2,-1.511111111
917,0,3,1,38,4,2,5,18,0,1,1,200000,0,1,1,10,11.4,8574,857.4,0,1,0,,,,,,,0,0,,,,,,,,0,0,-0.003023256,2,1.333333333,1.666666667,2,2,1.8,1,3,1,0,1,0,1,4,4.33,3.75,3.8,3,3.75,3.77,0,0.666666667,1,1,0.333333333,0.5,0.583333333
917,0,3,1,38,4,2,5,18,0,1,1,200000,0,0,1,10,10.4,8600,860,-0.94,1,-0.94,,,,,,,0,0,,,,,,,,0,0,,2,1.333333333,1.666666667,2,2,1.8,1,3,1,0,1,0,1,4,3.67,2.75,2.8,2.67,3.25,3.19,-0.2,-1.333333333,-1.75,-1,-0.666666667,-0.75,-0.95
918,0,3,1,59,3,2,4,37,1,1,1,200000,1,1,3,250,1.5,3750000,15000,0,1,0,,,,,,,0,0,,,,,,,,0,0,0,2,2,1.333333333,1,2.5,1.766666667,1,3,1,1,1,0,1,4.2,5,4.5,3.8,3.33,4,4.14,0.6,2.333333333,1.5,1.4,1,1,1.305555556
918,0,3,1,59,3,2,4,37,1,1,1,200000,1,0,3,250,1.5,3750000,15000,16.86,1,16.86,,,,,,,0,0,,,,,,,,0,0,,2,2,1.333333333,1,2.5,1.766666667,1,3,1,1,1,0,1,3.6,2.67,3,2.4,2.33,3,2.83,-0.6,-1.666666667,-1,-1.2,-1.333333333,-0.5,-1.05
919,0,3,1,62,5,2,4,48,0,0,1,344000,0,1,1,105,13,88200,840,0.12,1,0.12,,,,,,,0,0,,,,,,,,0,0,0.12,1.75,1,2,1,2,1.55,1,4,1,1,1,0,1,4.2,4.33,4,3.6,3.67,3.5,3.88,0.6,1,0.5,0.35,1,0.25,0.616666667
919,0,3,1,62,5,2,4,48,0,0,1,344000,0,0,1,105,10.5,78750,750,-0.18,1,-0.18,,,,,,,0,0,,,,,,,,0,0,,1.75,1,2,1,2,1.55,1,4,1,1,1,0,1,3.6,3.33,3.5,3.25,2.67,3.25,3.27,-0.4,-0.666666667,0.25,-0.35,-1,-0.25,-0.402777778
920,0,3,1,61,2,2,3,42,0,0,0,0,0,1,1,200,14.5,184000,920,0.08,1,0.08,,,,,,,0,0,,,,,,,,0,0,0.082352941,2.25,1.333333333,1.333333333,1,2,1.583333333,1,5,,,,,,4,4,3.25,3.6,3.67,3.5,3.67,0.6,1,0.25,0.8,2,0.75,0.9
920,0,3,1,61,2,2,3,42,0,0,0,0,0,0,1,200,15,170000,850,0.05,1,0.05,,,,,,,0,0,,,,,,,,0,0,,2.25,1.333333333,1.333333333,1,2,1.583333333,1,5,,,,,,3.4,3,3,2.8,1.67,2.75,2.77,-0.6,-0.666666667,-0.75,-0.45,-1,-0.5,-0.661111111
921,0,3,1,54,5,2,4,21,0,0,1,1400000,0,1,1,80,15,65000,812.5,0.12,1,0.12,,,,,,,0,0,,,,,,,,0,0,0.120689655,1.25,1.333333333,2,1,2,1.516666667,1,5,,,,,,4,3.67,3.75,3.25,2.67,3.25,3.43,1.2,0.666666667,0.25,0.65,0.666666667,0,0.572222222
921,0,3,1,54,5,2,4,21,0,0,1,1400000,0,0,1,80,14.5,58000,725,-0.93,1,-0.93,,,,,,,0,0,,,,,,,,0,0,,1.25,1.333333333,2,1,2,1.516666667,1,5,,,,,,2.8,3,3.5,2.6,2,3.25,2.86,-1.2,-1.333333333,-0.5,-0.6,-0.333333333,-0.75,-0.786111111
922,0,3,0,46,5,2,5,17,0,1,0,0,0,1,3,26,1.45,260000,10000,0.08,0.65,0.05,1,14,.,8500,607.1428571,-0.15,0.35,-0.0525,,,,,,,,0,0,0.000833333,2.25,1.666666667,1.666666667,1,2,1.716666667,1,4,1,1,1,0,0,4,4.33,4,3.2,2.33,4,3.64,0.8,1.666666667,1,1.2,1,1.75,1.236111111
922,0,3,0,46,5,2,5,17,0,1,0,0,0,0,3,26,1.5,240000,9230.77,-0.08,0.65,-0.05,1,14,.,10000,714.2857143,,0.35,0,,,,,,,,0,0,,2.25,1.666666667,1.666666667,1,2,1.716666667,1,4,1,1,1,0,0,3.2,2.67,3,2,1.33,2.25,2.41,-0.6,-1,-0.5,-1.4,-1,-0.75,-0.875
3923,0,3,1,46,3,2,4,21,0,0,1,150000,0,1,3,18,1.45,180000,10000,0,0.6,0,1,12,12,8000,666.6666667,-0.215686275,0.4,-0.08627451,,,,,,,,0,0,-0.043137255,2.25,2,1.666666667,1,2,1.783333333,1,3,1,1,1,0,1,3.8,3.67,3.5,3.4,2.33,3,3.28,1.4,0.333333333,0.25,1.2,1.333333333,0.5,0.836111111
3923,0,3,1,46,3,2,4,21,0,0,1,150000,0,0,3,14,1.5,140000,10000,9.53,0.47,4.45,1,16,10.5,13600,850,,0.533333333,0,,,,,,,,0,0,,2.25,2,1.666666667,1,2,1.783333333,1,3,1,1,1,0,1,2.4,3.33,3.25,2.2,1,2.5,2.45,-1.8,-1,-0.25,-0.8,-1,-1,-0.975
923,0,3,1,50,3,2,4,29,0,1,0,0,0,1,1,120,14.5,114000,950,0.12,1,0.12,,,,,,,0,0,,,,,,,,0,0,0.117647059,1.75,1.333333333,1,2.5,2.5,1.816666667,1,5,,,,,,4.2,4.33,3.5,3,2,3.5,3.42,0.8,0.666666667,0.5,0.4,0.333333333,0,0.45
923,0,3,1,50,3,2,4,29,0,1,0,0,0,0,1,120,14,102000,850,-0.93,1,-0.93,,,,,,,0,0,,,,,,,,0,0,,1.75,1.333333333,1,2.5,2.5,1.816666667,1,5,,,,,,3.4,3.67,3,2.6,1.67,3.5,2.97,-0.4,0,-0.25,-1,-1.666666667,-0.25,-0.594444444
925,0,3,0,54,3,2,3,28,1,1,0,0,0,1,3,12,1.5,150000,12500,0.15,0.55,0.08,1,10,14,6300,630,0.05,0.454545455,0.022727273,,,,,,,,0,0,0.053321678,2,2,1.666666667,1,2,1.733333333,1,5,,,,,,3.8,3.67,3.25,3.6,3.33,3.75,3.57,0.6,0.333333333,0,0,0.333333333,0.25,0.252777778
925,0,3,0,54,3,2,3,28,1,1,0,0,0,0,3,12,1.45,130000,10833.33,11.75,0.55,6.41,1,10,12.5,6000,600,,0.454545455,0,,,,,,,,0,0,,2,2,1.666666667,1,2,1.733333333,1,5,,,,,,3.2,3.33,3.25,3.6,3,3.5,3.31,-0.8,-1,-0.25,-0.4,0,-0.25,-0.45
926,0,3,1,36,5,1,5,6,0,1,1,500000,0,1,1,35,11.8,29750,850,0.06,1,0.06,,,,,,,0,0,,,,,,,,0,0,0.0625,2.75,2,2.333333333,1,2.5,2.116666667,1,3,1,1,1,0,1,4,4.33,3.5,4,3,3.75,3.76,1.2,1.333333333,0.25,1,1.333333333,0.5,0.936111111
926,0,3,1,36,5,1,5,6,0,1,1,500000,0,0,1,35,12,28000,800,-0.11,1,-0.11,,,,,,,0,0,,,,,,,,0,0,,2.75,2,2.333333333,1,2.5,2.116666667,1,3,1,1,1,0,1,2.8,3,3.25,3,1.67,3.25,2.83,-1.2,-1.333333333,0,-0.2,-1,0.5,-0.538888889
927,0,3,1,62,3,2,5,41,0,0,1,120000,0,1,1,10,12,9000,900,0.06,1,0.06,,,,,,,0,0,,,,,,,,0,0,0.058823529,1.75,1.666666667,1.666666667,3,3,2.216666667,2,4,1,1,1,0,0,4,4.33,3.25,3.2,2.67,2.75,3.37,0.8,1,0.75,1.2,1.333333333,0.5,0.930555556
927,0,3,1,62,3,2,5,41,0,0,1,120000,0,0,1,10,12,8500,850,-0.93,1,-0.93,,,,,,,0,0,,,,,,,,0,0,,1.75,1.666666667,1.666666667,3,3,2.216666667,2,4,1,1,1,0,0,3.2,3.33,2.5,2,1.33,2.25,2.44,-0.6,-1,-1,-1,-1.333333333,-1.5,-1.072222222
928,0,3,0,52,5,2,5,32,0,1,1,120000,0,1,3,57,1.45,741000,13000,0,0.66,0,1,30,14,25500,850,0.037790698,0.344827586,0.013031275,,,,,,,,0,0,0.006515638,2.75,1.666666667,1.666666667,2,2,2.016666667,1,3,1,1,1,0,1,3.8,4.33,3.5,3,2.67,3.75,3.51,0.8,0.333333333,0,-0.4,0.333333333,0.25,0.219444444
928,0,3,0,52,5,2,5,32,0,1,1,120000,0,0,3,45,1.5,585000,13000,0,0.52,0,1,42,11,34400,819.047619,,0.482758621,0,,,,,,,,0,0,,2.75,1.666666667,1.666666667,2,2,2.016666667,1,3,1,1,1,0,1,3,4,3.5,3.4,2.33,3.5,3.29,-0.2,0.333333333,0.25,0.2,0,0,0.097222222
929,0,3,1,45,4,2,4,17,1,1,1,230000,0,1,3,90,1.7,1170000,13000,0.02,0.5,0.01,1,90,11.5,62000,688.8888889,0.033333333,0.5,0.016666667,,,,,,,,0,0,0.012681159,2.25,1.333333333,1.666666667,1,1.5,1.55,1,5,,,,,,3.2,3.67,3.25,3.2,2.33,3.5,3.19,0.2,0,0,1,0.666666667,-0.25,0.269444444
929,0,3,1,45,4,2,4,17,1,1,1,230000,0,0,3,90,1.5,1150000,12777.78,13.2,0.5,6.6,1,90,10.5,60000,666.6666667,,0.5,0,,,,,,,,0,0,,2.25,1.333333333,1.666666667,1,1.5,1.55,1,5,,,,,,3,3.67,3.25,2.2,1.67,3.75,2.92,-0.8,-0.666666667,-1,-1.8,-1.333333333,-0.5,-1.016666667
930,0,3,1,34,4,2,5,4,1,0,1,350000,0,1,1,32,14,28800,900,0.06,1,0.06,,,,,,,0,0,,,,,,,,0,0,0.058823529,2.25,1.5,1.666666667,1,2,1.683333333,1,3,1,1,1,0,1,3.8,4.33,4.25,4,3,4.25,3.94,0.4,1,0.5,1.4,1,0.5,0.8
930,0,3,1,34,4,2,5,4,1,0,1,350000,0,0,1,32,12,27200,850,0.13,1,0.13,,,,,,,0,0,,,,,,,,0,0,,2.25,1.5,1.666666667,1,2,1.683333333,1,3,1,1,1,0,1,3.4,3.33,3.75,2.6,2,3.75,3.14,-0.2,0,0.75,0,0,0.75,0.216666667
931,0,3,0,54,2,2,6,34,0,1,0,0,0,1,1,24,11.5,18000,750,0.06,1,0.06,,,,,,,0,0,,,,,,,,0,0,0.058823529,2,1.666666667,2,3.5,1.5,2.133333333,1,5,,,,,,3.6,3.33,3,2.6,2,3,2.92,0.4,0.666666667,0.25,-0.2,0.666666667,0.5,0.380555556
931,0,3,0,54,2,2,6,34,0,1,0,0,0,0,1,24,11,17000,708.33,-0.94,1,-0.94,,,,,,,0,0,,,,,,,,0,0,,2,1.666666667,2,3.5,1.5,2.133333333,1,5,,,,,,3.2,2.67,2.75,2.8,1.33,2.5,2.54,0,-1,-0.5,0.2,-0.666666667,-0.25,-0.369444444
932,0,3,1,32,5,2,3,6,0,0,1,200000,0,1,3,45,1.45,540000,12000,0,1,0,,,,,,,0,0,,,,,,,,0,0,0,1.5,1.666666667,1.666666667,1,2,1.566666667,1,4,0,,,,,3.2,3.67,3.25,2.6,2,2.75,2.91,0,0.666666667,-0.25,0,0.333333333,0,0.125
932,0,3,1,32,5,2,3,6,0,0,1,200000,0,0,3,45,1.5,540000,12000,8.84,1,8.84,,,,,,,0,0,,,,,,,,0,0,,1.5,1.666666667,1.666666667,1,2,1.566666667,1,4,0,,,,,3.2,3,3.5,2.6,1.67,2.75,2.79,-0.4,-0.666666667,-0.25,-0.4,-1.333333333,-0.75,-0.633333333
933,0,3,0,32,3,2,5,3,0,1,1,200000,0,1,1,100,13.5,122000,1220,1.03,1,1.03,,,,,,,0,0,,,,,,,,0,0,1.033333333,1.5,2,2.67,2,2,2.034,1,3,1,1,1,0,1,3.6,3.67,3.75,3,3,3.5,3.42,1,0.666666667,0.25,0.6,1,1,0.752777778
933,0,3,0,32,3,2,5,3,0,1,1,200000,0,0,1,100,12,60000,600,-0.95,1,-0.95,,,,,,,0,0,,,,,,,,0,0,,1.5,2,2.67,2,2,2.034,1,3,1,1,1,0,1,2.6,3,3.5,2.4,2,2.5,2.67,-1.2,-1,-0.25,-1.4,-0.666666667,-0.75,-0.877777778
934,0,3,1,47,4,2,6,7,1,1,1,350000,0,1,3,45,1.45,540000,12000,0.09,0.75,0.07,1,15,12,12300,820,,0.25,0,,,,,,,,0,0,0.068181818,2,1.333333333,2,1,1.5,1.566666667,2,5,,,,,,3.8,4,3.75,3.8,2.67,3.25,3.54,0.8,1,1,1.6,0.666666667,0.25,0.886111111
934,0,3,1,47,4,2,6,7,1,1,1,350000,0,0,3,45,1.5,495000,11000,12.75,1,12.75,0,0,0,,,,0,0,,,,,,,,0,0,,2,1.333333333,2,1,1.5,1.566666667,2,5,,,,,,3,3,2.75,2.2,2,3,2.66,-0.2,-0.333333333,-0.75,-0.6,-0.333333333,-0.25,-0.411111111
936,0,3,0,54,3,2,5,33,1,1,1,150000,0,1,1,60,12.4,48000,800,0.07,1,0.07,,,,,,,0,0,,,,,,,,0,0,0.066666667,2.5,1.666666667,2.333333333,1,1,1.7,1,5,,,,,,3.2,3.33,3.5,2.8,2.33,3.25,3.07,0.2,0,0.5,0.8,0.333333333,0.25,0.347222222
936,0,3,0,54,3,2,5,33,1,1,1,150000,0,0,1,60,12,45000,750,-0.06,1,-0.06,,,,,,,0,0,,,,,,,,0,0,,2.5,1.666666667,2.333333333,1,1,1.7,1,5,,,,,,3,3.33,3,2,2,3,2.72,-0.4,0,0,-1,-1.333333333,-0.25,-0.497222222
937,0,3,0,47,5,2,5,27,1,1,1,200000,0,1,1,28,12,22400,800,-0.29,1,-0.29,,,,,,,0,0,,,,,,,,0,0,-0.290240811,2,1.333333333,1.666666667,2.5,2,1.9,1,5,,,,,,3.4,3.33,3,3,3.33,3.25,3.22,0.6,-0.666666667,-0.25,0.6,1.666666667,0.25,0.366666667
937,0,3,0,47,5,2,5,27,1,1,1,200000,0,0,1,28,12,31560,1127.14,0.5,1,0.5,,,,,,,0,0,,,,,,,,0,0,,2,1.333333333,1.666666667,2.5,2,1.9,1,5,,,,,,2.8,4,3.25,2.4,1.67,3,2.85,-0.6,0.333333333,-0.75,-0.8,-1,0,-0.469444444
938,0,3,0,56,2,4,6,45,1,0,1,350000,0,1,1,105,14,78750,750,0.07,1,0.07,,,,,,,0,0,,,,,,,,0,0,0.071428571,2.25,1,1.666666667,2,2,1.783333333,1,5,,,,,,3.4,3.67,4,3.2,2.67,3,3.32,0.2,-0.333333333,1.5,1,0.333333333,0,0.45
938,0,3,0,56,2,4,6,45,1,0,1,350000,0,0,1,105,14,73500,700,-0.13,1,-0.13,,,,,,,0,0,,,,,,,,0,0,,2.25,1,1.666666667,2,2,1.783333333,1,5,,,,,,3.2,4,2.5,2.2,2.33,3,2.87,-0.2,0,-1.5,-1,0,-0.75,-0.575
939,0,3,1,60,3,2,5,42,0,0,1,200000,0,1,1,90,14,72000,800,0.07,0.96,0.06,8,4,8,32000,8000,0.066666667,0.042553191,0.002836879,,,,,,,,0,0,0.033657754,1.75,1.666666667,1.333333333,1.5,2,1.65,1,4,1,1,1,1,1,3.4,4,4,3.2,2.33,3.75,3.45,0.2,1,0.75,0.8,0,0.25,0.5
939,0,3,1,60,3,2,5,42,0,0,1,200000,0,0,1,105,13,78700,749.52,0.43,0.96,0.41,8,4,7,30000,7500,,0.036697248,0,,,,,,,,0,0,,1.75,1.666666667,1.333333333,1.5,2,1.65,1,4,1,1,1,1,1,3.2,3,3.25,2.4,2.33,3.5,2.95,0.4,-1,-0.5,-0.6,0,0.25,-0.241666667
940,0,3,0,35,5,2,3,3,0,0,1,360000,0,1,1,12,15,6300,525,0.05,1,0.05,,,,,,,0,0,,,,,,,,0,0,0.05,1.75,2.333333333,2.666666667,2,1.5,2.05,1,3,1,1,1,0,1,2.8,4,3.75,3,2.33,3.25,3.19,0,1.666666667,0.75,0.4,0.666666667,0.25,0.622222222
940,0,3,0,35,5,2,3,3,0,0,1,360000,0,0,1,12,15,6000,500,-0.97,1,-0.97,,,,,,,0,0,,,,,,,,0,0,,1.75,2.333333333,2.666666667,2,1.5,2.05,1,3,1,1,1,0,1,2.8,2.33,3,2.6,1.67,3,2.57,-0.6,-1.666666667,-0.25,-0.2,-0.666666667,-0.75,-0.688888889
941,0,3,0,42,4,2,5,9,0,0,1,100000,0,1,3,240,1.45,4120000,17166.67,0.03,0.89,0.03,1,30,13.5,25000,833.3333333,0.25,0.111111111,0.027777778,,,,,,,,0,0,0.027222222,2.25,2,2,1,2.5,1.95,1,3,1,1,1,0,1,3.4,4,3.25,2.8,2.33,3.75,3.26,0,1,-0.5,0.2,0.333333333,1,0.338888889
941,0,3,0,42,4,2,5,9,0,0,1,100000,0,0,3,240,1.5,4000000,16666.67,0.28,0.89,0.25,1,30,11,20000,666.6666667,,0.111111111,0,,,,,,,,0,0,,2.25,2,2,1,2.5,1.95,1,3,1,1,1,0,1,3.4,3,3.75,2.6,2,2.75,2.92,-0.2,-0.333333333,-0.75,0,-1.333333333,-1.25,-0.644444444
942,0,3,0,42,4,2,3,17,0,1,1,350000,1,1,3,60,1.45,780000,13000,0.04,0.67,0.03,1,30,12,24000,800,0.111111111,0.333333333,0.037037037,,,,,,,,0,0,0.031851852,2.5,1.333333333,2.333333333,1.5,2.5,2.033333333,1,3,1,1,1,0,1,3.6,3.33,4.5,2.6,3.33,4,3.56,0,0,0.5,0.2,1,0,0.283333333
942,0,3,0,42,4,2,3,17,0,1,1,350000,1,0,3,60,1.5,750000,12500,0,0.67,0,1,30,10.5,21600,720,,0.333333333,0,,,,,,,,0,0,,2.5,1.333333333,2.333333333,1.5,2.5,2.033333333,1,3,1,1,1,0,1,3.6,3.33,4,2.4,2.33,4,3.28,0.4,-0.666666667,0.25,-1,-0.666666667,0.25,-0.238888889
943,0,3,0,52,3,2,5,17,0,1,1,500000,0,1,3,240,1.45,3000000,12500,0,0.91,0,1,25,14,25000,1000,0.136363636,0.094339623,0.012864494,,,,,,,,0,0,0.006432247,3,2.666666667,2,1.5,2.5,2.333333333,1,5,,,,,,3.2,4,3.75,3.4,3,3.75,3.52,0,1.666666667,0.25,0.2,0.666666667,0.5,0.547222222
943,0,3,0,52,3,2,5,17,0,1,1,500000,0,0,3,240,1.45,3000000,12500,-0.07,0.91,-0.07,1,25,16,22000,880,,0.094339623,0,,,,,,,,0,0,,3,2.666666667,2,1.5,2.5,2.333333333,1,5,,,,,,3.2,2.33,3.5,3.2,2.33,3.25,2.97,-0.4,-1,-0.5,0.4,0,-0.5,-0.333333333
944,0,3,0,50,4,2,5,20,0,1,1,250000,0,1,3,150,1.4,2025000,13500,0.01,0.77,0.01,1,44,12,41800,950,0.1,0.226804124,0.022680412,,,,,,,,0,0,0.01617268,2.5,3.333333333,1.666666667,1,2.5,2.2,1,4,1,1,1,0,1,3.6,3.33,4,2.8,2.33,3.75,3.3,0.4,0.666666667,0.75,-0.6,0.333333333,0.25,0.3
944,0,3,0,50,4,2,5,20,0,1,1,250000,0,0,3,150,1.5,2000000,13333.33,0.03,0.77,0.02,1,44,10.5,38000,863.6363636,,0.226804124,0,,,,,,,,0,0,,2.5,3.333333333,1.666666667,1,2.5,2.2,1,4,1,1,1,0,1,3.2,2.67,3.25,3.4,2,3.5,3,-0.6,-1,-1.25,0.4,0,0.25,-0.366666667
945,0,3,0,54,3,2,4,32,0,1,1,200000,0,1,3,120,1.45,1560000,13000,0.04,1,0.04,,,,,,,0,0,,,,,,,,0,0,0.04,2.25,2.666666667,2,1.5,3,2.283333333,1,5,,,,,,3.8,3.67,4.5,3,2,3.25,3.37,0.2,0,1.25,0.6,0.666666667,0,0.452777778
945,0,3,0,54,3,2,4,32,0,1,1,200000,0,0,3,120,1.5,1500000,12500,-0.04,1,-0.04,,,,,,,0,0,,,,,,,,0,0,,2.25,2.666666667,2,1.5,3,2.283333333,1,5,,,,,,3.6,3.67,3.25,2.4,1.33,3.25,2.92,-0.4,0.666666667,0.5,-0.6,-1,-0.5,-0.222222222
946,0,3,0,53,2,2,5,15,0,1,1,150000,1,1,3,13,1.6,169000,13000,0.13,0.57,0.07,1,10,14,13500,1350,,0.434782609,0,,,,,,,,0,0,0.071594203,1.5,1.666666667,1.666666667,1.5,2.5,1.766666667,1,4,0,,,,,4,3,2.75,3,2.33,3.75,3.14,1.4,-0.333333333,0.75,1,0.666666667,0,0.580555556
946,0,3,0,53,2,2,5,15,0,1,1,150000,1,0,3,13,1.5,150000,11538.46,-0.11,1,-0.11,0,0,0,,,,0,0,,,,,,,,0,0,,1.5,1.666666667,1.666666667,1.5,2.5,1.766666667,1,4,0,,,,,2.6,3.33,2,2,1.67,3.75,2.56,-0.8,-1.333333333,-2.5,-1.6,-1.666666667,-0.5,-1.4
947,0,3,0,49,5,2,4,15,0,1,1,300000,0,1,3,200,1.45,2600000,13000,-0.99,0.77,-0.76,1,60,15,50000,833.3333333,0.111111111,0.230769231,0.025641026,,,,,,,,0,0,-0.369230769,2,2,2.333333333,1,3,2.066666667,1,3,1,1,1,1,1,3.4,4.67,4.5,3.6,3.33,4.25,3.96,0.2,1,0.25,0.6,-0.333333333,0.75,0.411111111
947,0,3,0,49,5,2,4,15,0,1,1,300000,0,0,3,150,1.5,292500000,1950000,83.78,0.71,59.84,1,60,13.5,45000,750,,0.285714286,0,,,,,,,,0,0,,2,2,2.333333333,1,3,2.066666667,1,3,1,1,1,1,1,3.2,3.67,4.25,3,3.67,3.5,3.55,-0.6,0.666666667,1,1.2,2,1,0.877777778
949,0,3,0,56,3,2,4,21,0,1,1,200000,1,1,3,60,1.45,1380000,23000,0.15,1,0.15,,,,,,,0,0,,,,,,,,0,0,0.15,1.5,2,1.666666667,1.5,2.5,1.833333333,1,5,,,,,,3.8,3,3.25,1.8,1.67,2.5,2.67,0.4,-0.666666667,-0.25,0,0.333333333,0,-0.030555556
949,0,3,0,56,3,2,4,21,0,1,1,200000,1,0,3,60,1.5,1200000,20000,0.54,1,0.54,,,,,,,0,0,,,,,,,,0,0,,1.5,2,1.666666667,1.5,2.5,1.833333333,1,5,,,,,,3.4,3.67,3.5,1.8,1.33,2.5,2.7,-0.2,0.333333333,0.75,-0.8,-1.333333333,-1.25,-0.416666667
950,0,3,0,42,5,2,5,17,0,1,1,250000,0,1,3,10,1.45,130000,13000,0.08,1,0.08,,,,,,,0,0,,,,,,,,0,0,0.083333333,2.25,2.666666667,2,2,3,2.383333333,1,5,,,,,,3.6,3.33,2.75,2.6,2.67,3.75,3.12,-0.4,0.333333333,0.25,0.4,0.333333333,0.5,0.236111111
950,0,3,0,42,5,2,5,17,0,1,1,250000,0,0,3,10,1.5,120000,12000,13.12,1,13.12,,,,,,,0,0,,,,,,,,0,0,,2.25,2.666666667,2,2,3,2.383333333,1,5,,,,,,4,3,2.5,2.2,2.33,3.25,2.88,0.6,-1,-0.75,-0.6,-0.333333333,-0.75,-0.472222222
951,0,3,1,52,4,2,7,25,0,1,1,120000,1,1,1,90,12,76500,850,0.06,0.66,0.04,3,47,1.3,752000,16000,0,0.343065693,0,,,,,,,,0,0,0.041058394,2,2,2,1,2,1.8,1,5,,,,,,3.4,4,3.25,2.8,2.67,4,3.35,0.2,0.666666667,0.75,0.2,0.333333333,1,0.525
951,0,3,1,52,4,2,7,25,0,1,1,120000,1,0,1,90,11.5,72000,800,-0.93,0.75,-0.7,3,30,1.4,480000,16000,,0.25,0,,,,,,,,0,0,,2,2,2,1,2,1.8,1,5,,,,,,3.2,3.33,2.5,2.6,2.33,3,2.83,-0.2,-0.666666667,-1.25,-1.2,-0.333333333,-0.5,-0.691666667
952,0,3,1,48,4,2,5,18,0,1,1,200000,0,1,3,25,1.4,300000,12000,0.04,0.71,0.03,1,10,12,8000,800,0,0.285714286,0,,,,,,,,0,0,0.031055901,2.5,1.666666667,2.333333333,1.5,2,2,1,5,,,,,,3.4,4,3.75,3.8,2.67,3.5,3.52,0.6,0.333333333,0.5,0.8,0.333333333,0,0.427777778
952,0,3,1,48,4,2,5,18,0,1,1,200000,0,0,3,25,1.5,287500,11500,-0.01,0.71,-0.01,1,10,10.5,8000,800,,0.285714286,0,,,,,,,,0,0,,2.5,1.666666667,2.333333333,1.5,2,2,1,5,,,,,,2.8,3.67,3.25,3,2.33,3.5,3.09,-1,-0.666666667,-0.5,-0.8,-0.333333333,0,-0.55
953,0,3,1,44,4,2,4,15,0,1,1,200000,1,1,3,60,1.45,700000,11666.67,0.08,1,0.08,,,,,,,0,0,,,,,,,,0,0,0.076923077,1.5,2.333333333,2,2,2.5,2.066666667,3,5,,,,,,3.8,4.33,3.75,3.8,2.67,3.5,3.64,0.4,0.333333333,-0.25,1,-0.666666667,0.25,0.177777778
953,0,3,1,44,4,2,4,15,0,1,1,200000,1,0,3,60,1.5,650000,10833.33,-0.02,1,-0.02,,,,,,,0,0,,,,,,,,0,0,,1.5,2.333333333,2,2,2.5,2.066666667,3,5,,,,,,3.4,4,4,2.8,3.33,3.25,3.46,-0.2,1,0.25,0,1,0.5,0.425
954,0,3,0,43,4,2,5,12,0,1,0,0,0,1,3,55,1.45,610000,11090.91,0.01,1,0.01,,,,,,,0,0,,,,,,,,0,0,0.008264463,2,2.333333333,1.666666667,1.5,2.5,2,1,4,1,1,1,0,1,3.6,3,3.75,2.8,2.33,2.75,3.04,0.2,-0.666666667,0,0,0,0,-0.077777778
954,0,3,0,43,4,2,5,12,0,1,0,0,0,0,3,55,1.45,605000,11000,0,1,0,,,,,,,0,0,,,,,,,,0,0,,2,2.333333333,1.666666667,1.5,2.5,2,1,4,1,1,1,0,1,3.4,3.67,3.75,2.8,2.33,2.75,3.12,0.2,0.333333333,-0.75,-0.8,-0.666666667,-0.5,-0.363888889
955,0,3,0,52,3,2,5,12,0,1,1,100000,1,1,3,25,1.45,275000,11000,0.1,0.68,0.07,1,12,12,8100,675,0.0125,0.324324324,0.004054054,,,,,,,,0,0,0.035810811,2,2,2,1.5,1.5,1.8,1,5,,,,,,3.2,3.33,4.5,3.6,3,3.25,3.48,-0.4,0,0.25,0.2,0.333333333,0.5,0.147222222
